orch_id,season,season_mid,season_sort,stratum,cluster_role,cluster_role_color,best_soft,best_soft_norm,alpha_0_1,alpha_0_100,streak_len_current,time_since_last_flip,flip_style_last,delta_last,confidence,npts_total,env_z_season,slope_Intensity,r2_Intensity,z_slope_Intensity,label,silhouette,p_cover,county,cover_streak_1y,cover_streak_2y,cover_streak_3y,cover_streak_4y,cover_streak_5y,cover_streak_6y,cover_streak_7y,cover_streak_8y
00530000000000001ea7,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.6909760487833243,0.4141491062341817,0.4141491062341817,41,1.0,,,,0.691,5,1.308024244978248,0.06162675590052407,0.8665044842963231,,Cover,,0.6909760487833243,,1,0,0,0,0,0,0,0
00530000000000001ea8,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.7725782476659209,0.6604964117582525,0.6604964117582525,66,1.0,,,,0.773,5,1.000727683814598,0.023882334246383394,0.8749569245415496,,Cover,,0.7725782476659209,,1,0,0,0,0,0,0,0
00530000000000001eac,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.6658679944047893,0.3383508847670994,0.3383508847670994,34,1.0,,,,0.666,5,1.880718938868361,0.03796863284638549,0.8258515541267795,,Cover,,0.6658679944047893,,1,0,0,0,0,0,0,0
00530000000000001eb3,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.5662393662867471,0.037583939439432085,0.037583939439432085,4,1.0,,,,0.566,5,-0.008246928546986736,0.016301794436257216,0.7863741484057999,,NoCover,,0.4337606337132529,,0,0,0,0,0,0,0,0
005300000000000022e0,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.9809779093130643,1.0,1.0,100,1.0,,,,0.981,5,-0.37008716907735345,0.0009999024842104597,-0.0021763606077147557,,NoCover,,0.019022090686935722,,0,0,0,0,0,0,0,0
005300000000000023e3,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.6592345107444907,0.3183251887891811,0.3183251887891811,32,1.0,,,,0.659,5,0.5341825662520949,0.09219338862893274,0.959945982052176,,Cover,,0.6592345107444907,,1,0,0,0,0,0,0,0
005300000000000023e4,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.639988997502119,0.260225279771935,0.260225279771935,26,1.0,,,,0.64,5,0.20035576230075422,0.00872161195152523,0.5873695221434427,,NoCover,,0.360011002497881,,0,0,0,0,0,0,0,0
005300000000000023e5,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.9109327926446841,1.0,1.0,100,1.0,,,,0.911,5,-0.49548009654769654,0.0027231755452669626,0.8091381202581044,,NoCover,,0.08906720735531592,,0,0,0,0,0,0,0,0
005300000000000023e6,2018_2019,2019-01-31,2018,Mid,Mixed,#6a51a3,0.6737785536091588,0.36223191949250916,0.36223191949250916,36,1.0,,,,0.674,5,0.4836525791546218,-0.0321656601356464,0.8191610491965555,,Baseline,,0.32622144639084116,,0,0,0,0,0,0,0,0
005300000000000023e7,2018_2019,2019-01-31,2018,Mid,Mixed,#6a51a3,0.623795092281848,0.21133781140033514,0.21133781140033514,21,1.0,,,,0.624,5,0.3044063647245408,-0.030358874719294406,0.9166143848761149,,Baseline,,0.37620490771815196,,0,0,0,0,0,0,0,0
005300000000000023e8,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.5986522931408642,0.1354346996395164,0.1354346996395164,14,1.0,,,,0.599,5,-0.3235506825309334,-0.020405145304717848,0.9365976316267801,,NoCover,,0.4013477068591358,,0,0,0,0,0,0,0,0
005300000000000023e9,2018_2019,2019-01-31,2018,Mid,Mixed,#6a51a3,0.6201721592221863,0.2004006086096871,0.2004006086096871,20,1.0,,,,0.62,5,0.42995482345229113,-0.045845184745284595,0.8038661605965977,,Baseline,,0.37982784077781373,,0,0,0,0,0,0,0,0
005300000000000023ea,2018_2019,2019-01-31,2018,Mid,Mixed,#6a51a3,0.6006970916190995,0.1416077023569763,0.1416077023569763,14,1.0,,,,0.601,5,0.8284517878565796,-0.0719765887693281,0.842629591289745,,Baseline,,0.39930290838090055,,0,0,0,0,0,0,0,0
005300000000000023eb,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.6865992450617842,0.40093605783140035,0.40093605783140035,40,1.0,,,,0.687,5,-0.4405365362904722,-0.015023427294880029,0.9360983142039165,,NoCover,,0.31340075493821584,,0,0,0,0,0,0,0,0
005300000000000023ec,2018_2019,2019-01-31,2018,Mid,Mixed,#6a51a3,0.6403944469595306,0.2614492833248692,0.2614492833248692,26,1.0,,,,0.64,5,1.25371682206918,-0.00024950189323494343,-0.0005765268880744134,,Baseline,,0.3596055530404694,,0,0,0,0,0,0,0,0
005300000000000023ed,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.6763139718229918,0.3698860446742708,0.3698860446742708,37,1.0,,,,0.676,5,-0.544770089227849,-0.016020899891897453,0.9884892645616087,,NoCover,,0.3236860281770082,,0,0,0,0,0,0,0,0
