orch_id,season,season_mid,season_sort,stratum,cluster_role,cluster_role_color,best_soft,best_soft_norm,alpha_0_1,alpha_0_100,streak_len_current,time_since_last_flip,flip_style_last,delta_last,confidence,npts_total,env_z_season,slope_Intensity,r2_Intensity,z_slope_Intensity,label,silhouette,p_cover,county,cover_streak_1y,cover_streak_2y,cover_streak_3y,cover_streak_4y,cover_streak_5y,cover_streak_6y,cover_streak_7y,cover_streak_8y
005a000000000000b6a7,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.7873635985220603,0.8272933657621341,0.8272933657621341,83,1.0,,,,0.787,5,-0.8217954805648204,-0.014599275159705589,-0.04980590089546588,,NoCover,,0.21263640147793972,,0,0,0,0,0,0,0,0
005c00000000000036d2,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.7060760594851921,0.5470911639308849,0.5470911639308849,55,1.0,,,,0.706,4,1.9182383056816148,0.024623449135547038,0.6498921105436763,,Cover,,0.7060760594851921,,1,0,0,0,0,0,0,0
005c0000000000003bac,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.8094120342574636,0.9032954235583818,0.9032954235583818,90,1.0,,,,0.809,5,-0.21058633509188723,0.0003547742602405585,-0.014571245821300538,,NoCover,,0.19058796574253645,,0,0,0,0,0,0,0,0
005c0000000000003bad,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.8457212848203344,1.0,1.0,100,1.0,,,,0.846,5,-0.3532274384130955,-0.0017477506456076294,0.00048383328332191056,,NoCover,,0.15427871517966563,,0,0,0,0,0,0,0,0
005c0000000000003bae,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.5591235556746657,0.040538553036256614,0.040538553036256614,4,1.0,,,,0.559,5,-0.05303398633878347,0.017438986067653768,0.7235437493126665,,NoCover,,0.44087644432533435,,0,0,0,0,0,0,0,0
005c0000000000003bb0,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.5937863844075745,0.16002305272390704,0.16002305272390704,16,1.0,,,,0.594,5,0.07487778687426215,0.03048112790905173,0.923699039058556,,Cover,,0.5937863844075745,,1,0,0,0,0,0,0,0
005c0000000000003bb8,2018_2019,2019-01-31,2018,Mid,Bare Soil,#8B4513,0.8489178506825055,1.0,1.0,100,1.0,,,,0.849,5,-0.352628296321206,-0.0026470502168911398,0.04960242432368245,,NoCover,,0.15108214931749453,,0,0,0,0,0,0,0,0
005c0000000000003bba,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.6708728688581946,0.4257440098400708,0.4257440098400708,43,1.0,,,,0.671,5,0.24899439360232875,0.04388000030680232,0.8400327946736226,,Cover,,0.6708728688581946,,1,0,0,0,0,0,0,0
005c0000000000003bc8,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.6699857830926511,0.42268618095678134,0.42268618095678134,42,1.0,,,,0.67,5,0.24373582935577245,0.0396249902501554,0.9120648699142814,,Cover,,0.6699857830926511,,1,0,0,0,0,0,0,0
005c0000000000003bc9,2018_2019,2019-01-31,2018,Mid,Cover Crops,#2ca25f,0.5625648603539272,0.0524009019242444,0.0524009019242444,5,1.0,,,,0.563,5,0.05720807936980764,0.029487969537757217,0.7020333218463104,,Cover,,0.5625648603539272,,1,0,0,0,0,0,0,0
